description,unspsc_code
Needed for project: Aluminum strips and ingots,302652
Received delivery of Canned or jarred green peas,504640
Used in maintenance: Dried green peas,504240
Needed for project: Dried sweet potatoes,504263
Procurement request for Spice crop seeds and seedlings,043388
Needed for project: Cranberries,503027
Warehouse input: Barberry purees,503822
Procurement request for Canned or jarred sugar peas,504669
Invoice includes: Sauces and spreads and condiments,501718
Used in maintenance: Corn,504032
Procurement request for Apples,503015
Needed for project: Canned or jarred dates,503629
Warehouse input: Passion fruit,503052
Received delivery of Canned or jarred quinces,503661
Warehouse input: Dried peanuts,504253
Ordered Mulberries,503047
Retail stock: Channels,301018
Needed for project: Nuts,311617
Ordered Anchors,311621
Used in maintenance: Interior laminates,301620
Used in maintenance: Canned or jarred peaches,503653
Needed for project: Packaging cans,241218
Used in maintenance: Canned or jarred mushrooms,504648
Warehouse input: Cardoons,504024
Retail stock: Frozen cucumbers,504434
Used in construction: Washers,311618
Retail stock: Roofing materials,301515
Received delivery of Rhubarb,503063
Received delivery of Canned or jarred yams,504667
Restock: Mulberries,503047
Ordered Blueberry purees,503826
Warehouse input: Tomatoes,504065
Received delivery of Frozen currants,503428
Warehouse input: Canned or jarred raspberries,503662
Received delivery of Table grapes,503034
Ordered Huckleberries,503038
Used in maintenance: Wine grapes,503036
Warehouse input: Canned or jarred kale,504642
Restock: Lettuces,504046
Warehouse input: Frozen blackberries,503420
Ordered Canned or jarred barberries,503618
Received delivery of Fermented soybean products,501720
Warehouse input: Canned or jarred malanga,504647
Ordered Canned or jarred apples,503615
Received delivery of Lemons,503041
Used in maintenance: Nectarines,503049
Procurement request for Dried beans,504218
Restock: Citron purees,503830
Needed for project: Frozen summer squashes and summer pumpkins,504462
Procurement request for Rhubarb,503063
Received delivery of Frozen limes,503442
Received delivery of Canned or jarred kimchis,504670
Restock: Canned or jarred bayberries or myrtles,503648
Warehouse input: Canned or jarred olives,503672
Received delivery of Apricots,503016
Received delivery of Canned or jarred sorrels,504660
Received delivery of Lentils,504045
Ordered Pulses,502210
Procurement request for Grapefruit purees,503837
Warehouse input: Guavas,503037
Restock: Frozen fennels,504437
Warehouse input: Canned or jarred sugar apple,503668
Restock: Titanium bars and sheets,302620
Used in maintenance: Blackberries,503020
Retail stock: Dried sweet potatoes,504263
Restock: Herbs,504041
Received delivery of Media storage devices,432018
Invoice includes: Shafts,301039
Used in maintenance: Passion fruit purees,503857
Restock: Titanium ingots strips billets and coil,302621
Needed for project: Bilberry purees,503825
Ordered Lemons,503041
Retail stock: Dried herbs,504241
Procurement request for Canned or jarred beans,504618
Restock: Tanks and cylinders and their accessories,241118
Warehouse input: Concrete and mortars,301115
Restock: Dried tamarillo,503269
Used in maintenance: Canned or jarred pears,503654
Used in construction: Canned or jarred sugar apple,503668
Used in construction: Sugar apple purees,503873
Invoice includes: Frozen raspberries,503462
Used in maintenance: Carbon steel ingots strips billets and coil,302644
Restock: Frozen chards,504428
Invoice includes: Frozen guavas,503437
Warehouse input: Dragonfruit purees,503834
Retail stock: Dried peaches,503253
Ordered Canned or jarred yams,504667
Received delivery of Hollow structural sections HSS,301040
Procurement request for Canned or jarred bilberries,503621
Ordered Nominant fruits,503070
Restock: Specialty steel bars,302639
Used in maintenance: Plasters,301117
Used in construction: Frozen winter squashes and winter pumpkins,504466
Used in maintenance: Doors,301715
Received delivery of Instant mixes and supplies,501931
Used in maintenance: Frozen sugar apple,503468
Needed for project: Eggs and egg substitutes,501316
Invoice includes: Dried gooseberries,503232
Used in construction: Frozen herbs,504441
Used in construction: Shallots,504060
Used in maintenance: Milk and butter products,501317
Received delivery of Frozen rhubarb,503463
Restock: Dried nectarines,503249
Needed for project: Profiles,301023
Used in construction: Stainless steel coil,302647
Ordered Dried spinaches,504261
Received delivery of Frozen sugar apple,503468
Used in maintenance: Roofing materials,301515
Used in construction: Dried pears,503254
Retail stock: Frozen melons,503446
Needed for project: Frozen strawberries,503467
Ordered Dried blackberries,503220
Procurement request for Gates,301720
Needed for project: Dried papayas,503251
Retail stock: Tobacco and substitutes,502115
Used in construction: Dried spinaches,504261
Warehouse input: Dried apricots,503216
Received delivery of Snack foods,501921
Retail stock: Citron purees,503830
Received delivery of Mangoes,503045
Received delivery of Canned or jarred kumquats,503640
Procurement request for Boxes,241131
Received delivery of Canned or jarred chokeberries,503671
Warehouse input: Washers,311618
Used in construction: Concrete and mortars,301115
Used in maintenance: Insulation sealing layers,301417
Invoice includes: Dried cardoons,504224
Warehouse input: Magnesium bars and sheets,302618
Invoice includes: Nominant vegetables,504070
Needed for project: Frozen sapotes,503465
Retail stock: Dried cherries,503225
Restock: Chives,504031
Retail stock: Sugar products,501619
Needed for project: Frozen rutabagas,504457
Ordered Mulberries,503047
Ordered Flower seeds and bulbs and seedlings and cuttings,043753
Procurement request for Frozen quinces,503461
Ordered Canned or jarred tamarillo,503669
Used in construction: Specialty material bars and sheets,302664
Procurement request for Prepared soups and stews,501915
Needed for project: Beams,301017
Procurement request for Bottles or vials,241220
Used in maintenance: Canned or jarred celery,504627
Retail stock: Computers,432115
Invoice includes: Engineered wood products,044147
Received delivery of Frozen tamarillo,503469
Received delivery of Zinc bars and sheets,302628
Invoice includes: Tobacco product accessories and supplies,502116
Ordered Saskatoon berries,503066
Ordered Vegetable waxes,501517
Warehouse input: Canned or jarred avocados,504617
Procurement request for Dried dragonfruit,503230
Ordered Dried breadfruit,503223
Warehouse input: Spice crop seeds and seedlings,043388
Invoice includes: Dried currants,503228
Warehouse input: Frozen chokeberries,503471
Procurement request for Frozen pears,503454
Procurement request for Tape,312015
Procurement request for Plate,301022
Warehouse input: Canned or jarred peaches,503653
Restock: Specialty steel bars,302639
Used in construction: Mustards,504049
Warehouse input: Wild caught shellfish,501224
Restock: Dried chinese cabbages,504230
Procurement request for Wine grapes,503036
Restock: Canned or jarred rhubarb,503663
Received delivery of Kiwi fruit,503039
Received delivery of Specialty steel coils,302643
Used in maintenance: Tape,312015
Procurement request for Base Metals,043049
Used in maintenance: Cereals,502211
Received delivery of Storage chests and cabinets and trunks,241124
Used in construction: Nominant fruits,503070
Retail stock: Frozen chokeberries,503471
Received delivery of Canned or jarred lettuces,504646
Restock: Dried beets,504219
Procurement request for Canned or jarred green peas,504640
Received delivery of Frozen nightshades,504450
Ordered Bronze ingots strips billets and coil,302627
Used in construction: Frozen limes,503442
Used in construction: Canned or jarred artichokes,504615
Retail stock: Sanitary ware,301815
Ordered Dried beans,504218
Received delivery of Frozen beets,504419
Received delivery of Grating,301032
Restock: Banana purees,503821
Used in maintenance: Aluminum sheets,302650
Procurement request for Olive purees,503877
Used in maintenance: Orange purees,503855
Invoice includes: Countertops,301622
Warehouse input: Frozen barberries,503418
Used in construction: Canned or jarred mulberries,503647
Restock: Frozen okras,504451
Used in maintenance: Frozen rose hips,503464
Procurement request for Canned or jarred rose hips,503664
Restock: Canned or jarred breadfruit,503623
Needed for project: Casks and barrels and drums,241121
Used in construction: Steel alloy bars,302637
Invoice includes: Canned or jarred sugar peas,504669
Warehouse input: Frozen leeks,504444
Procurement request for Stone,042685
Used in maintenance: Dried lettuces,504246
Received delivery of Magnesium ingots strips billets and coil,302619
Procurement request for Dried beets,504219
Ordered Roofing materials,301515
Procurement request for Animal hides and skins and animal textile materials,042321
Procurement request for Tobacco product accessories and supplies,502116
Warehouse input: Canned or jarred sugar peas,504669
Received delivery of Canned or jarred spinaches,504661
Used in maintenance: Raspberries,503062
Ordered Turnip greens,504066
Used in maintenance: Canned or jarred limes,503642
Restock: Concrete reinforcement hardware,301119
Ordered Beams,301017
Ordered Cereal seeds,042658
Used in construction: Canned or jarred raspberries,503662
Received delivery of Dried kale,504242
Restock: Road and railroad construction materials,301217
Retail stock: Endives,504036
Used in construction: Frozen strawberries,503467
Warehouse input: Frozen peas,504454
Ordered Canned or jarred rutabagas,504657
Needed for project: Tape,312015
Used in maintenance: Canned or jarred beets,504619
Used in maintenance: Endives,504036
Used in construction: Dried rhubarb,503263
Used in construction: Canned or jarred chards,504628
Procurement request for Nuts excluding wild edible nuts and groundnuts,501025
Needed for project: Mangoes,503045
Invoice includes: Pear purees,503859
Ordered Sandwiches and filled rolls,501925
Used in construction: Dried okras,504251
Used in maintenance: Dried asparagus,504216
Procurement request for Nectarines,503049
Warehouse input: Stainless steel strips,302648
Needed for project: Herbs,504041
Retail stock: Specialty steel sheets,302642
Retail stock: Dried yams,504267
Received delivery of Bearberries,503019
Used in construction: Rod,301024
Ordered Prepared soups and stews,501915
Procurement request for System boards processors interfaces or modules,432015
Retail stock: Canned or jarred beets,504619
Needed for project: Peas,504054
Retail stock: Plate,301022
Procurement request for Frozen persimmons,503455
Used in maintenance: Dried carrots,504225
Received delivery of Dried olives,503272
Invoice includes: Mulberries,503047
Restock: Tool steel bars,302638
Needed for project: Glass products,301717
Ordered Flour and milled products,502213
Used in construction: Plum purees,503863
Invoice includes: Sapotes,503065
