description,unspsc_code
Order placed for Internet router for branch,43222609
Shipment includes White cheddar slices,50131708
Delivery note for 25 pcs of Free-range eggs pack,50131705
Invoice: 5 x Copper wire 100m,26121524
Bought: 12 Internet router for branch,43222609
Shipment includes Wireless dual-band router,43222609
Order placed for Block of cheddar 1kg,50131708
Requisition for 14-inch business laptop,43211503
Shipment includes Notebook PC for office,43211503
Bought: 50 Steamed white rice,50201700
Delivery note for 10 pcs of Flexible copper wire,26121524
Requisition for Flexible copper wire,26121524
Requested: Long grain rice 4kg,50201700
Procurement of Basmati rice 5kg,50201700
Delivery note for 10 pcs of House wiring cable,26121524
Requisition for PVC elbow 2in,40142320
Requisition for Wall coating white matte,31211504
Bought: 1 Precast wall panel,30111504
Bought: 50 Fresh eggs 12-pack,50131705
Order placed for Concrete wall section,30111504
Procurement of PVC elbow 2in,40142320
Requested: Heavy panel for construction,30111504
Requested: Concrete wall section,30111504
Delivery note for 12 pcs of Office WiFi router,43222609
Shipment includes Plumbing pipe elbow,40142320
Requisition for Carton of large eggs,50131705
Bought: 12 Notebook PC for office,43211503
Delivery note for 10 pcs of Steamed white rice,50201700
Procurement of Sliced cheddar cheese,50131708
Requested: Notebook PC for office,43211503
Procurement of Organic eggs dozen,50131705
Requested: Wireless dual-band router,43222609
Procurement of White paint 10L,31211504
Requisition for Steel rods for foundation,30102307
Shipment includes 5L matte paint bucket,31211504
Order placed for Matte latex paint,31211504
Requisition for Steel rebars 10mm,30102307
Order placed for Heavy panel for construction,30111504
Shipment includes PVC elbow 2in,40142320
Bought: 50 Steel rebars 10mm,30102307
Bought: 50 Laptop i7 processor,43211503
Invoice: 25 x Sliced cheddar cheese,50131708
Line item: Organic eggs dozen,50131705
Bought: 25 Heavy panel for construction,30111504
Procurement of Free-range eggs pack,50131705
Acquired 5 units of Steel rods for foundation,30102307
Requisition for Copper wire 100m,26121524
Shipment includes Fresh eggs 12-pack,50131705
Procurement of Steel rebars 10mm,30102307
Delivery note for 25 pcs of Heavy panel for construction,30111504
Shipment includes Interior matte emulsion,31211504
Line item: Notebook PC for office,43211503
Order placed for Company-issued laptop,43211503
Requisition for Company-issued laptop,43211503
Acquired 12 units of Internet router for branch,43222609
Delivery note for 2 pcs of Cheddar wedge 500g,50131708
Delivery note for 50 pcs of Rebar rods for concrete,30102307
Acquired 2 units of Steel rebars 10mm,30102307
Delivery note for 10 pcs of Office WiFi router,43222609
Line item: Basmati rice 5kg,50201700
Bought: 12 Thai jasmine rice,50201700
Bought: 25 90-degree PVC fitting,40142320
Shipment includes Drainage elbow 50mm,40142320
Order placed for Block of cheddar 1kg,50131708
Delivery note for 25 pcs of Electric cable 1.5mm,26121524
Requisition for Rebar rods for concrete,30102307
Invoice: 25 x Electric cable 1.5mm,26121524
Line item: Matte latex paint,31211504
Invoice: 10 x PVC elbow 2in,40142320
Requisition for Block of cheddar 1kg,50131708
Line item: Copper wire 100m,26121524
Line item: Office WiFi router,43222609
Shipment includes Office WiFi router,43222609
Acquired 10 units of Sliced cheddar cheese,50131708
Delivery note for 1 pcs of Steel rebars 10mm,30102307
Order placed for Cheddar wedge 500g,50131708
Requisition for Electric cable 1.5mm,26121524
Requisition for Wireless dual-band router,43222609
Invoice: 50 x Basmati rice 5kg,50201700
Bought: 1 Internet router for branch,43222609
Order placed for Drainage elbow 50mm,40142320
Bought: 2 10mm construction steel,30102307
Delivery note for 10 pcs of White paint 10L,31211504
Procurement of Basmati rice 5kg,50201700
Requested: Cheddar wedge 500g,50131708
Order placed for White cheddar slices,50131708
Requested: Notebook PC for office,43211503
Order placed for Exterior concrete board,30111504
Procurement of Notebook PC for office,43211503
Acquired 1 units of Plumbing pipe elbow,40142320
Shipment includes Farm eggs (large),50131705
Delivery note for 5 pcs of Office WiFi router,43222609
Delivery note for 25 pcs of Basmati rice 5kg,50201700
Line item: Sliced cheddar cheese,50131708
Shipment includes 5L matte paint bucket,31211504
Bought: 1 Steel rebars 10mm,30102307
Procurement of Office WiFi router,43222609
Delivery note for 10 pcs of Organic eggs dozen,50131705
Requested: Mature cheddar block,50131708
Order placed for Flexible copper wire,26121524
Invoice: 2 x Thai jasmine rice,50201700
Invoice: 50 x Wireless dual-band router,43222609
Shipment includes Organic eggs dozen,50131705
Shipment includes Steel rods for foundation,30102307
Acquired 25 units of Rice sack 5kg,50201700
Invoice: 5 x Long grain rice 4kg,50201700
Line item: Company-issued laptop,43211503
Requisition for Flexible copper wire,26121524
Delivery note for 10 pcs of Plumbing pipe elbow,40142320
Invoice: 12 x Carton of large eggs,50131705
Acquired 1 units of Rebar rods for concrete,30102307
Order placed for 10mm construction steel,30102307
Requisition for House wiring cable,26121524
Invoice: 2 x Fresh eggs 12-pack,50131705
Delivery note for 50 pcs of 5L matte paint bucket,31211504
Procurement of 5L matte paint bucket,31211504
Requisition for Rice sack 5kg,50201700
Order placed for Notebook PC for office,43211503
Bought: 25 Steamed white rice,50201700
Acquired 5 units of Office WiFi router,43222609
Procurement of Concrete wall section,30111504
Order placed for 90-degree PVC fitting,40142320
Bought: 10 Laptop with 16GB RAM,43211503
Requisition for Matte latex paint,31211504
Line item: Electric cable 1.5mm,26121524
Requested: 10mm construction steel,30102307
Bought: 50 5L matte paint bucket,31211504
Requisition for Plumbing pipe elbow,40142320
Requisition for Block of cheddar 1kg,50131708
Shipment includes Plumbing pipe elbow,40142320
Shipment includes 10mm construction steel,30102307
Order placed for Mild steel bars,30102307
Invoice: 1 x Laptop with 16GB RAM,43211503
Delivery note for 2 pcs of Mature cheddar block,50131708
Invoice: 2 x PVC elbow 2in,40142320
Shipment includes Steel rebars 10mm,30102307
Requisition for Plumbing pipe elbow,40142320
Line item: Rebar rods for concrete,30102307
Shipment includes Company-issued laptop,43211503
Invoice: 1 x Rebar rods for concrete,30102307
Bought: 10 White paint 10L,31211504
Bought: 12 Single core insulated cable,26121524
Order placed for Steel rebars 10mm,30102307
Procurement of PVC elbow 2in,40142320
Order placed for Drainage elbow 50mm,40142320
Order placed for Laptop i7 processor,43211503
Shipment includes Free-range eggs pack,50131705
Invoice: 50 x Laptop i7 processor,43211503
Procurement of WiFi 6 router,43222609
Order placed for House wiring cable,26121524
Requisition for Drainage elbow 50mm,40142320
Order placed for Wireless dual-band router,43222609
Acquired 2 units of Wall coating white matte,31211504
Invoice: 25 x WiFi 6 router,43222609
Line item: Laptop with 16GB RAM,43211503
Line item: Single core insulated cable,26121524
Invoice: 50 x 10mm construction steel,30102307
Procurement of Free-range eggs pack,50131705
Order placed for Wall coating white matte,31211504
Procurement of Laptop i7 processor,43211503
Bought: 10 Copper wire 100m,26121524
Requested: Sliced cheddar cheese,50131708
Shipment includes Heavy panel for construction,30111504
Order placed for Farm eggs (large),50131705
Acquired 50 units of Wall coating white matte,31211504
Line item: White paint 10L,31211504
Procurement of Copper wire 100m,26121524
Procurement of Plumbing pipe elbow,40142320
Acquired 10 units of House wiring cable,26121524
Procurement of Copper wire 100m,26121524
Requested: 90-degree PVC fitting,40142320
Shipment includes Sliced cheddar cheese,50131708
Shipment includes Block of cheddar 1kg,50131708
Bought: 25 10mm construction steel,30102307
Acquired 50 units of Thai jasmine rice,50201700
Shipment includes Fresh eggs 12-pack,50131705
Shipment includes Carton of large eggs,50131705
Order placed for Fresh eggs 12-pack,50131705
Requested: Precast wall panel,30111504
Order placed for Office WiFi router,43222609
Shipment includes Steel rebars 10mm,30102307
Order placed for White cheddar slices,50131708
Requested: Carton of large eggs,50131705
Requisition for Wireless dual-band router,43222609
Delivery note for 50 pcs of Plastic pipe elbow joint,40142320
Bought: 12 White paint 10L,31211504
Invoice: 5 x Matte latex paint,31211504
Requisition for House wiring cable,26121524
Procurement of White paint 10L,31211504
Bought: 50 Laptop i7 processor,43211503
Acquired 50 units of Laptop with 16GB RAM,43211503
Invoice: 1 x White paint 10L,31211504
Shipment includes Wireless dual-band router,43222609
Shipment includes WiFi 6 router,43222609
Requested: Drainage elbow 50mm,40142320
Requested: Wall slab 2m,30111504
Order placed for Copper wire 100m,26121524
Order placed for Wireless dual-band router,43222609
Shipment includes Drainage elbow 50mm,40142320
Requisition for White cheddar slices,50131708
Order placed for Exterior concrete board,30111504
Requisition for Organic eggs dozen,50131705
Invoice: 12 x Wireless dual-band router,43222609
Line item: Laptop i7 processor,43211503
Requested: Notebook PC for office,43211503
Line item: WiFi 6 router,43222609
Acquired 5 units of 14-inch business laptop,43211503
Procurement of White cheddar slices,50131708
Invoice: 2 x Exterior concrete board,30111504
Invoice: 5 x Basmati rice 5kg,50201700
Acquired 50 units of Drainage elbow 50mm,40142320
Line item: Drainage elbow 50mm,40142320
Acquired 1 units of Block of cheddar 1kg,50131708
Procurement of Carton of large eggs,50131705
Requisition for White paint 10L,31211504
Shipment includes 14-inch business laptop,43211503
Requisition for Drainage elbow 50mm,40142320
Procurement of Wall coating white matte,31211504
Acquired 5 units of Laptop i7 processor,43211503
Procurement of Matte latex paint,31211504
Delivery note for 50 pcs of White cheddar slices,50131708
Requisition for 14-inch business laptop,43211503
Invoice: 10 x Gigabit router 5GHz,43222609
Bought: 2 Rebar rods for concrete,30102307
Shipment includes Internet router for branch,43222609
Invoice: 10 x Flexible copper wire,26121524
Requisition for Cheddar wedge 500g,50131708
Line item: PVC elbow 2in,40142320
Invoice: 1 x Steamed white rice,50201700
Requested: Farm eggs (large),50131705
Requested: Carton of large eggs,50131705
Shipment includes Matte latex paint,31211504
Acquired 12 units of Long grain rice 4kg,50201700
Requisition for Sliced cheddar cheese,50131708
Bought: 1 Flexible copper wire,26121524
Delivery note for 12 pcs of Basmati rice 5kg,50201700
Bought: 25 Flexible copper wire,26121524
Procurement of Interior matte emulsion,31211504
Requested: Internet router for branch,43222609
Procurement of Mild steel bars,30102307
Invoice: 10 x Single core insulated cable,26121524
Shipment includes Matte latex paint,31211504
Bought: 50 14-inch business laptop,43211503
Delivery note for 50 pcs of Farm eggs (large),50131705
Requested: Mild steel bars,30102307
Line item: Gigabit router 5GHz,43222609
Bought: 10 Free-range eggs pack,50131705
Acquired 5 units of Fresh eggs 12-pack,50131705
Order placed for White cheddar slices,50131708
Requisition for Rebar rods for concrete,30102307
Line item: Sliced cheddar cheese,50131708
Line item: Long grain rice 4kg,50201700
Procurement of Interior matte emulsion,31211504
Invoice: 10 x Sliced cheddar cheese,50131708
Order placed for Laptop with 16GB RAM,43211503
Line item: Fresh eggs 12-pack,50131705
Line item: Precast wall panel,30111504
Procurement of Long grain rice 4kg,50201700
Bought: 12 Plastic pipe elbow joint,40142320
Delivery note for 5 pcs of Wireless dual-band router,43222609
Bought: 12 Flexible copper wire,26121524
Acquired 2 units of White paint 10L,31211504
Bought: 1 Laptop i7 processor,43211503
Invoice: 2 x Matte latex paint,31211504
Shipment includes Rebar rods for concrete,30102307
Order placed for Copper wire 100m,26121524
Delivery note for 10 pcs of White cheddar slices,50131708
Shipment includes Laptop with 16GB RAM,43211503
Line item: Steel rebars 10mm,30102307
Order placed for Rebar rods for concrete,30102307
Procurement of Wall coating white matte,31211504
Delivery note for 12 pcs of Steel rebars 10mm,30102307
Invoice: 10 x Interior matte emulsion,31211504
Delivery note for 5 pcs of Organic eggs dozen,50131705
Requested: Thai jasmine rice,50201700
Invoice: 12 x Laptop i7 processor,43211503
Shipment includes Drainage elbow 50mm,40142320
Requisition for Copper wire 100m,26121524
Shipment includes Precast wall panel,30111504
Procurement of Internet router for branch,43222609
Bought: 50 WiFi 6 router,43222609
Order placed for House wiring cable,26121524
Bought: 2 Concrete wall section,30111504
Invoice: 50 x White cheddar slices,50131708
Requisition for Organic eggs dozen,50131705
Bought: 1 Notebook PC for office,43211503
Acquired 25 units of Long grain rice 4kg,50201700
Bought: 50 Mild steel bars,30102307
Invoice: 50 x Basmati rice 5kg,50201700
Line item: Rice sack 5kg,50201700
Line item: Office WiFi router,43222609
Delivery note for 5 pcs of Cheddar wedge 500g,50131708
Line item: Matte latex paint,31211504
Acquired 1 units of Heavy panel for construction,30111504
Requisition for Carton of large eggs,50131705
Delivery note for 50 pcs of Flexible copper wire,26121524
Line item: 10mm construction steel,30102307
Invoice: 1 x Basmati rice 5kg,50201700
Order placed for Copper wire 100m,26121524
Procurement of Cheddar wedge 500g,50131708
Acquired 50 units of Block of cheddar 1kg,50131708
Bought: 1 Plastic pipe elbow joint,40142320
Requisition for 90-degree PVC fitting,40142320
Requested: Steel rods for foundation,30102307
Requested: Mature cheddar block,50131708
Procurement of Interior matte emulsion,31211504
Order placed for 5L matte paint bucket,31211504
Acquired 5 units of Mature cheddar block,50131708
Bought: 25 Steel rebars 10mm,30102307
Delivery note for 5 pcs of 5L matte paint bucket,31211504
Shipment includes Rebar rods for concrete,30102307
Requisition for Single core insulated cable,26121524
